order_id,order_hour,order_dayofweek,is_weekend,is_peak_hour,sla_slack_min,delay_risk
5375387413,23,1,0,0,11.0,1
4252164097,6,3,0,0,18.0,1
8423273411,23,1,0,0,11.0,0
2551179741,2,2,0,0,20.0,2
227511348,15,3,0,0,18.0,1
4434464045,0,4,0,0,17.0,0
7041011843,0,1,0,0,17.0,0
6510283268,1,2,0,0,17.0,0
6853654698,11,6,1,0,16.0,1
9338996795,18,1,0,1,19.0,0
7346145952,19,1,0,1,13.0,0
6497069610,17,2,0,0,14.0,1
1741402363,11,2,0,0,16.0,1
4825878367,14,0,0,0,19.0,0
7019011442,19,4,0,1,16.0,0
1674463798,13,5,1,1,12.0,1
305684588,19,6,1,1,15.0,2
5967495442,15,3,0,0,11.0,2
2571047526,0,0,0,0,12.0,0
7784811086,6,5,1,0,15.0,2
7942005230,8,5,1,0,11.0,1
6653543195,14,4,0,0,16.0,2
397928918,3,5,1,0,19.0,2
776120140,3,6,1,0,12.0,2
8293188779,9,2,0,0,20.0,0
178737268,19,6,1,1,13.0,0
5246598523,16,2,0,0,18.0,2
1172544737,7,4,0,0,10.0,1
6419533291,5,4,0,0,13.0,1
882083749,12,6,1,1,17.0,1
3185510401,0,0,0,0,12.0,1
7760767006,12,5,1,1,15.0,0
3833878150,18,6,1,1,13.0,2
369899578,14,5,1,0,14.0,1
1944466212,14,0,0,0,19.0,0
4064447117,22,6,1,0,15.0,2
1553685597,0,0,0,0,16.0,2
3682284811,20,3,0,1,16.0,0
291439357,2,1,0,0,17.0,1
8285784194,15,0,0,0,10.0,1
5058742647,23,1,0,0,16.0,1
6917020296,21,2,0,1,12.0,1
6671181961,5,4,0,0,12.0,1
5123439997,18,3,0,1,16.0,1
8510183245,20,1,0,1,11.0,0
6081384585,4,0,0,0,16.0,1
4423613746,18,6,1,1,10.0,1
1530472691,14,4,0,0,18.0,2
7009303199,10,6,1,0,14.0,1
5386652055,15,1,0,0,16.0,1
4413239746,7,0,0,0,17.0,2
4988875078,15,6,1,0,14.0,2
1617565217,12,5,1,1,12.0,0
392038758,18,1,0,1,14.0,1
1828727552,14,1,0,0,19.0,1
7119397338,22,0,0,0,17.0,1
2611271708,5,4,0,0,10.0,1
7162509481,0,3,0,0,12.0,0
131913576,3,1,0,0,10.0,1
6627201490,14,6,1,0,11.0,2
4644950813,9,0,0,0,20.0,1
9434934993,7,4,0,0,18.0,2
2556317798,3,3,0,0,11.0,0
2826150539,10,6,1,0,18.0,1
4283803308,4,4,0,0,13.0,1
6873424093,23,5,1,0,10.0,1
4741294126,8,3,0,0,10.0,1
4967241271,22,2,0,0,20.0,1
9554079946,9,5,1,0,13.0,0
4601205399,20,4,0,1,19.0,1
5633967304,19,1,0,1,19.0,2
4168163237,0,3,0,0,16.0,2
5924297360,21,0,0,1,13.0,2
2120299901,9,2,0,0,13.0,0
1070876534,19,2,0,1,11.0,0
7032280048,22,4,0,0,11.0,1
156346853,9,3,0,0,13.0,2
6873267326,7,5,1,0,11.0,1
1370661468,2,2,0,0,18.0,1
3612128358,23,2,0,0,16.0,0
1736953222,14,6,1,0,11.0,1
9107923488,4,0,0,0,14.0,1
4378877600,11,0,0,0,20.0,2
3232762361,15,0,0,0,11.0,0
1831641377,4,1,0,0,15.0,1
562428866,19,0,0,1,17.0,2
4607715908,22,5,1,0,12.0,1
4804575203,21,1,0,1,13.0,2
8287234948,7,0,0,0,13.0,1
6074452586,8,4,0,0,16.0,1
6821790656,13,5,1,1,12.0,1
7821942520,23,0,0,0,15.0,1
3012496270,3,3,0,0,19.0,0
8980370750,14,4,0,0,17.0,1
6535672015,8,4,0,0,14.0,1
6999060704,15,4,0,0,16.0,1
9403732731,15,6,1,0,13.0,1
5649255352,23,2,0,0,11.0,1
5034409841,3,1,0,0,15.0,2
9072111617,22,6,1,0,10.0,0
9556880451,11,6,1,0,13.0,0
4602796463,5,3,0,0,19.0,1
6061353924,22,6,1,0,11.0,0
4366519080,17,0,0,0,16.0,0
1324817141,22,3,0,0,12.0,0
5419080144,16,4,0,0,15.0,0
8813470284,5,3,0,0,19.0,0
3182992799,13,2,0,1,17.0,2
7792996715,15,2,0,0,10.0,0
6962624734,8,3,0,0,15.0,1
5948662456,18,3,0,1,20.0,1
3395675979,15,5,1,0,11.0,0
7550368787,17,5,1,0,15.0,2
8357671697,0,6,1,0,14.0,0
9600704922,12,0,0,1,20.0,0
9915229426,2,5,1,0,10.0,0
9927474026,4,1,0,0,13.0,2
6310535397,17,4,0,0,17.0,0
8045941430,15,2,0,0,15.0,0
4390394582,11,5,1,0,10.0,0
5062545226,4,1,0,0,20.0,0
2836701831,14,3,0,0,12.0,1
4115492281,1,6,1,0,20.0,1
3554645781,14,3,0,0,17.0,1
3983605701,12,5,1,1,15.0,1
8581516385,19,3,0,1,19.0,0
8290229112,5,5,1,0,13.0,0
1195560119,17,0,0,0,13.0,1
5077327994,20,1,0,1,19.0,0
2945185661,12,6,1,1,18.0,0
3951005873,15,3,0,0,11.0,0
3490816523,20,5,1,1,11.0,2
6739114301,18,6,1,1,20.0,1
5728818155,0,4,0,0,13.0,1
7713651693,1,0,0,0,14.0,1
5452048621,15,1,0,0,13.0,2
2297027645,20,2,0,1,20.0,0
2438302298,0,0,0,0,18.0,2
578811216,10,1,0,0,14.0,2
8684710720,2,1,0,0,12.0,0
1249797614,18,3,0,1,10.0,1
8013026217,12,1,0,1,10.0,0
5421697986,2,4,0,0,18.0,1
8922741261,0,6,1,0,18.0,1
3441102335,0,5,1,0,13.0,0
6065607924,8,2,0,0,18.0,0
5153395650,15,3,0,0,10.0,1
2215235447,17,0,0,0,14.0,0
5678676134,15,5,1,0,20.0,0
5045588926,16,1,0,0,20.0,1
1677502866,8,3,0,0,14.0,0
4777610024,3,5,1,0,15.0,1
477350788,5,3,0,0,16.0,0
4616699342,7,6,1,0,20.0,0
8849914077,0,1,0,0,17.0,0
9183435457,23,0,0,0,13.0,0
6922646336,23,4,0,0,13.0,1
3228806806,8,3,0,0,10.0,2
4893095476,21,4,0,1,16.0,2
7773468233,8,3,0,0,13.0,1
5928657526,12,5,1,1,14.0,1
4435936422,19,4,0,1,15.0,0
6031122324,15,1,0,0,13.0,1
7286969496,15,2,0,0,14.0,0
4665508413,1,3,0,0,17.0,0
9224598372,13,6,1,1,13.0,0
842020543,11,2,0,0,11.0,1
7237143327,20,4,0,1,13.0,0
5095141954,8,5,1,0,18.0,0
6229535077,5,0,0,0,10.0,0
2984879441,7,0,0,0,12.0,1
785895477,18,6,1,1,15.0,2
6220343481,23,4,0,0,12.0,1
5897343054,4,1,0,0,12.0,2
60465,5,2,0,0,11.0,1
2245476104,9,3,0,0,11.0,1
6347292505,19,0,0,1,13.0,1
8321900643,21,1,0,1,16.0,1
9639033064,21,3,0,1,10.0,0
2748368258,23,3,0,0,13.0,0
1444371693,8,5,1,0,16.0,1
7111342746,15,5,1,0,10.0,1
9457576236,18,2,0,1,19.0,1
4167252733,16,0,0,0,10.0,0
4304875010,5,5,1,0,20.0,0
4870910859,4,1,0,0,18.0,0
3674118222,7,3,0,0,14.0,1
38408517,8,6,1,0,20.0,2
3081609596,4,6,1,0,18.0,0
1390229631,7,0,0,0,17.0,1
7498092418,11,3,0,0,14.0,1
3334055527,12,1,0,1,13.0,1
8729426842,3,2,0,0,14.0,0
1722808791,12,1,0,1,17.0,0
9775070757,6,4,0,0,18.0,1
4737779056,23,3,0,0,14.0,0
2047483376,15,6,1,0,15.0,1
4758632331,3,2,0,0,13.0,2
4741574337,1,4,0,0,15.0,1
5805120939,12,2,0,1,16.0,2
7550508,10,4,0,0,13.0,0
1966056265,4,6,1,0,20.0,1
6363072906,15,0,0,0,10.0,0
7389054351,6,4,0,0,11.0,0
7146572423,18,3,0,1,15.0,1
4590810848,12,2,0,1,11.0,0
9226364404,23,2,0,0,18.0,2
6687792641,6,0,0,0,17.0,1
5183577434,19,2,0,1,20.0,1
7440785414,8,2,0,0,14.0,0
7932057095,3,2,0,0,18.0,0
6126906924,22,4,0,0,17.0,1
8997788831,23,3,0,0,19.0,0
3480516243,23,0,0,0,14.0,1
1234692850,5,1,0,0,19.0,0
4954911880,3,6,1,0,15.0,1
504060154,20,1,0,1,19.0,2
8723752267,3,1,0,0,17.0,1
5724116944,20,3,0,1,12.0,1
8161349145,10,1,0,0,19.0,1
2985254380,5,5,1,0,10.0,0
9837170359,8,2,0,0,17.0,1
3915323515,0,2,0,0,16.0,0
8829163586,6,1,0,0,20.0,0
961526405,13,3,0,1,13.0,1
5792721465,4,4,0,0,16.0,1
8094117960,10,1,0,0,13.0,2
9318325652,11,4,0,0,12.0,1
852676412,14,6,1,0,15.0,1
6487883093,1,5,1,0,14.0,1
5398965602,5,6,1,0,19.0,2
6149664144,2,0,0,0,11.0,2
6231586256,23,2,0,0,17.0,0
4598622116,6,1,0,0,10.0,2
8971796779,7,2,0,0,12.0,0
2148246883,8,3,0,0,17.0,1
4357632507,2,4,0,0,18.0,0
3323576462,23,6,1,0,10.0,0
4220834107,21,4,0,1,19.0,1
4409513224,17,5,1,0,18.0,2
5610159677,12,3,0,1,16.0,0
6259219127,21,4,0,1,16.0,1
5628497118,8,3,0,0,14.0,2
1508576390,8,3,0,0,12.0,2
5922953060,18,4,0,1,15.0,1
5130838561,19,2,0,1,19.0,1
3217749279,4,4,0,0,20.0,0
9279422297,10,4,0,0,16.0,0
222955546,18,2,0,1,15.0,2
8290493339,17,0,0,0,13.0,0
6418952352,15,3,0,0,20.0,0
8978231928,16,2,0,0,19.0,1
3746306403,1,0,0,0,11.0,1
3157198428,5,2,0,0,10.0,0
981939883,16,2,0,0,15.0,1
6569836274,17,0,0,0,18.0,2
5695124358,5,3,0,0,17.0,0
773335066,21,0,0,1,15.0,0
3618712852,5,5,1,0,13.0,1
6009732867,7,4,0,0,10.0,0
7269785858,3,6,1,0,19.0,0
5798831066,21,1,0,1,10.0,0
5330654120,3,6,1,0,19.0,0
462189338,3,0,0,0,16.0,0
7536187765,19,0,0,1,17.0,0
9938820107,10,1,0,0,16.0,0
9410751894,6,3,0,0,11.0,0
9172888683,1,1,0,0,13.0,1
8018695018,0,3,0,0,18.0,1
7456610316,5,2,0,0,14.0,1
5627902734,19,3,0,1,14.0,1
5189768940,8,3,0,0,13.0,1
173709007,3,0,0,0,10.0,2
1485229334,5,2,0,0,17.0,0
9334479603,20,6,1,1,12.0,0
8674211510,10,4,0,0,18.0,1
390257855,18,5,1,1,19.0,1
6642374542,20,4,0,1,15.0,0
6585999443,6,5,1,0,13.0,0
622705569,9,6,1,0,13.0,0
1635083835,8,2,0,0,18.0,2
7359512417,6,4,0,0,12.0,2
9237698013,20,3,0,1,13.0,0
3492935177,0,6,1,0,16.0,1
4324086468,4,6,1,0,10.0,1
9171218505,15,4,0,0,10.0,2
5068157547,13,1,0,1,18.0,0
8558710948,18,4,0,1,13.0,1
3184669775,2,0,0,0,11.0,2
7079324691,9,1,0,0,20.0,0
4210311922,20,2,0,1,16.0,1
7660037070,20,4,0,1,10.0,0
9410025634,3,6,1,0,15.0,1
6798589010,15,2,0,0,11.0,1
5401466202,19,3,0,1,12.0,2
9102648124,15,5,1,0,12.0,1
1969956670,1,3,0,0,20.0,1
1194228460,16,0,0,0,15.0,0
9628463148,16,6,1,0,20.0,1
7745364283,18,6,1,1,18.0,1
9892343037,2,2,0,0,14.0,2
1588828749,13,4,0,1,13.0,1
4037647778,5,4,0,0,12.0,0
6664301655,1,0,0,0,16.0,0
7096225581,13,3,0,1,11.0,1
79029185,13,3,0,1,19.0,2
7831967187,0,1,0,0,14.0,0
482214790,5,0,0,0,11.0,1
5931307224,8,0,0,0,12.0,2
6410432854,13,3,0,1,13.0,1
6124624375,4,3,0,0,20.0,1
8992870838,6,6,1,0,17.0,0
8377146126,17,1,0,0,19.0,0
7852428533,6,0,0,0,12.0,1
9258876870,16,3,0,0,14.0,0
6810940082,14,3,0,0,12.0,1
3330538479,16,1,0,0,10.0,0
7270469981,3,4,0,0,13.0,0
5636241570,20,4,0,1,11.0,1
4467471002,13,0,0,1,20.0,2
6201821502,13,4,0,1,19.0,1
6144140039,18,4,0,1,20.0,0
3310749597,4,2,0,0,20.0,1
5085488484,11,5,1,0,10.0,0
587498345,3,4,0,0,19.0,2
5136205193,7,1,0,0,14.0,0
9321319130,11,6,1,0,14.0,0
9113393578,0,5,1,0,14.0,1
3860678807,14,2,0,0,14.0,1
3603683788,9,4,0,0,10.0,0
4472082279,4,6,1,0,12.0,0
4104732514,19,3,0,1,20.0,0
9050314096,7,4,0,0,19.0,0
9296105870,17,2,0,0,17.0,1
4678456188,12,1,0,1,16.0,2
812386333,10,2,0,0,13.0,0
8100314462,14,5,1,0,19.0,2
781509952,18,6,1,1,17.0,0
1918416669,22,0,0,0,19.0,1
1152165724,10,3,0,0,20.0,2
9664390656,9,2,0,0,16.0,1
2686950796,8,0,0,0,17.0,2
7332801173,14,0,0,0,16.0,1
3503438244,1,2,0,0,11.0,0
4044591373,14,4,0,0,17.0,1
7817195618,23,1,0,0,11.0,1
8974710941,4,1,0,0,12.0,2
2811268404,16,4,0,0,15.0,2
7251548462,17,6,1,0,19.0,1
352037003,3,6,1,0,18.0,0
8510312737,14,2,0,0,15.0,0
3242700095,1,0,0,0,12.0,0
5833898647,8,0,0,0,13.0,1
7212771842,21,5,1,1,16.0,0
7799757050,20,4,0,1,16.0,0
9593303695,11,2,0,0,11.0,1
7709693536,19,1,0,1,16.0,1
5092922964,14,2,0,0,10.0,0
8318806722,12,3,0,1,12.0,2
4352870279,14,1,0,0,14.0,2
6722040962,2,1,0,0,12.0,0
1690831615,17,3,0,0,18.0,0
6475689021,20,5,1,1,18.0,1
8361280131,0,5,1,0,14.0,2
2664549359,9,0,0,0,13.0,1
9510912773,10,6,1,0,11.0,0
3654462337,3,5,1,0,15.0,1
2308652017,15,1,0,0,19.0,1
8300200841,15,4,0,0,16.0,0
5027243163,12,1,0,1,16.0,1
713290065,11,6,1,0,11.0,1
2006434350,15,5,1,0,10.0,1
6587221270,0,5,1,0,20.0,1
969705468,20,5,1,1,15.0,1
4492000627,10,1,0,0,14.0,0
977290328,10,3,0,0,19.0,2
8735245723,15,1,0,0,12.0,0
6299539090,0,4,0,0,18.0,1
2177211652,22,3,0,0,12.0,2
8972569491,12,6,1,1,18.0,2
7658414712,17,3,0,0,11.0,0
2069355540,16,5,1,0,14.0,1
4084790776,14,0,0,0,10.0,1
8716008121,13,3,0,1,16.0,0
9781965606,16,2,0,0,17.0,0
8380133046,17,0,0,0,20.0,1
691827543,13,5,1,1,10.0,0
5750245858,0,4,0,0,12.0,1
1578150657,6,2,0,0,15.0,2
9069556587,11,3,0,0,18.0,2
8396347551,19,5,1,1,14.0,0
6083487488,3,0,0,0,16.0,1
3191281184,16,5,1,0,18.0,0
6397409024,8,2,0,0,17.0,2
9021529086,18,5,1,1,12.0,0
8214544415,17,3,0,0,20.0,0
8569302709,19,5,1,1,13.0,0
2219192870,1,3,0,0,12.0,2
8537081061,1,2,0,0,16.0,1
9284683425,6,3,0,0,10.0,1
9774193601,10,1,0,0,18.0,2
7496826261,5,4,0,0,15.0,1
1058749075,23,5,1,0,15.0,1
7128038799,18,6,1,1,16.0,1
3596318350,9,6,1,0,16.0,1
3187042843,20,0,0,1,14.0,1
4673500573,14,6,1,0,20.0,0
881900445,2,1,0,0,20.0,1
9874112459,23,3,0,0,14.0,1
4531430634,6,2,0,0,14.0,0
6715699166,19,1,0,1,12.0,0
4171748538,22,3,0,0,19.0,0
4093115982,17,2,0,0,17.0,0
2515279840,1,6,1,0,12.0,1
4981424948,22,6,1,0,17.0,0
1911064507,17,1,0,0,20.0,1
6438392384,20,5,1,1,10.0,1
5859840400,23,5,1,0,11.0,0
7640576778,17,1,0,0,15.0,1
5453475937,12,0,0,1,16.0,0
653610300,3,0,0,0,19.0,1
730299055,18,0,0,1,19.0,0
8396250231,3,0,0,0,20.0,2
8556969682,5,6,1,0,19.0,0
7159670875,9,5,1,0,20.0,2
4922278509,7,2,0,0,15.0,1
8151274002,15,5,1,0,17.0,1
5373978100,16,1,0,0,13.0,1
6210207010,8,1,0,0,19.0,0
1837403174,21,2,0,1,16.0,1
1148265823,8,1,0,0,17.0,1
8472487149,5,0,0,0,20.0,2
9111535172,17,2,0,0,15.0,0
6558001978,15,0,0,0,12.0,1
2762095386,16,6,1,0,17.0,1
2406325099,22,0,0,0,16.0,2
4274182127,16,3,0,0,17.0,1
7271609994,20,1,0,1,10.0,0
9182539734,15,3,0,0,17.0,1
7891517071,17,2,0,0,19.0,2
3666182849,11,6,1,0,14.0,1
8724590445,15,4,0,0,11.0,1
7919863938,23,3,0,0,18.0,0
3545539999,15,0,0,0,11.0,2
7463392603,9,6,1,0,19.0,2
7296733293,3,4,0,0,16.0,2
7118924734,5,1,0,0,20.0,1
2529809156,14,1,0,0,18.0,2
2216699744,2,4,0,0,11.0,1
8257221712,4,5,1,0,18.0,2
1357352531,13,2,0,1,16.0,0
2108138590,12,2,0,1,10.0,2
5648212121,0,3,0,0,16.0,0
3951878528,1,5,1,0,10.0,2
8310385249,19,5,1,1,11.0,1
7513562596,9,4,0,0,20.0,0
6304586678,15,0,0,0,17.0,0
5222812863,2,3,0,0,19.0,0
5393039591,7,4,0,0,19.0,0
6708586922,16,3,0,0,19.0,2
3177552965,13,4,0,1,16.0,1
607125614,11,0,0,0,11.0,2
139417019,20,6,1,1,12.0,1
1893231742,4,5,1,0,11.0,1
3580010065,2,1,0,0,18.0,1
962319394,0,1,0,0,13.0,2
8321726382,13,5,1,1,20.0,0
1485682761,19,1,0,1,15.0,1
5008756947,16,5,1,0,10.0,0
1334996274,16,0,0,0,10.0,0
2914506024,16,1,0,0,13.0,0
8811831663,1,1,0,0,16.0,1
875427533,11,2,0,0,13.0,2
5865390748,3,1,0,0,20.0,1
4054828941,21,4,0,1,19.0,2
1257568604,17,3,0,0,10.0,1
2738862626,4,6,1,0,10.0,1
7352532839,19,2,0,1,13.0,0
520221662,19,3,0,1,15.0,0
7818925535,9,3,0,0,12.0,1
3476023750,20,4,0,1,20.0,0
8945838922,9,0,0,0,11.0,0
2233053313,20,5,1,1,17.0,1
1844073851,8,1,0,0,18.0,0
8348125769,18,4,0,1,12.0,1
8475818223,4,3,0,0,10.0,2
4270941188,9,5,1,0,11.0,1
2611200126,2,6,1,0,19.0,1
8573833987,13,6,1,1,14.0,0
2979246068,2,4,0,0,15.0,2
6779895105,12,1,0,1,19.0,1
1731478314,5,1,0,0,19.0,1
3692405872,12,0,0,1,10.0,1
8853713324,1,0,0,0,14.0,0
979766779,22,1,0,0,15.0,1
5709672475,2,0,0,0,18.0,0
3855709201,22,1,0,0,13.0,2
6861065282,18,4,0,1,13.0,2
7919724613,15,1,0,0,19.0,1
7882742057,15,4,0,0,10.0,0
1929002406,21,0,0,1,11.0,0
2458349464,12,3,0,1,10.0,0
6608328221,15,1,0,0,11.0,1
7736615348,20,2,0,1,17.0,0
2591738507,7,3,0,0,14.0,0
6751537971,6,4,0,0,20.0,1
9768154003,3,1,0,0,20.0,2
5887288860,21,4,0,1,17.0,0
3559865135,15,6,1,0,11.0,1
209044447,0,5,1,0,20.0,1
9643668734,13,5,1,1,12.0,2
6115465612,12,3,0,1,16.0,0
8493723088,6,5,1,0,19.0,0
6392024503,2,1,0,0,17.0,0
9863468109,4,6,1,0,11.0,1
5448628635,13,6,1,1,12.0,1
3329455953,5,4,0,0,17.0,1
3584190892,4,1,0,0,16.0,1
9097056321,7,0,0,0,17.0,0
525741957,6,2,0,0,17.0,0
5387395051,7,2,0,0,11.0,2
6799246060,6,0,0,0,15.0,0
8986314607,6,4,0,0,11.0,1
1085912198,22,1,0,0,20.0,0
3423328091,21,6,1,1,20.0,0
9848366909,2,0,0,0,18.0,1
936021770,4,4,0,0,14.0,1
8916215165,2,1,0,0,17.0,0
389558867,0,1,0,0,10.0,1
7616883530,1,1,0,0,19.0,0
3851744248,8,6,1,0,10.0,1
4953665655,22,1,0,0,18.0,2
962864152,6,4,0,0,20.0,0
923668833,22,4,0,0,12.0,0
4022122330,19,0,0,1,17.0,2
4564846800,0,3,0,0,13.0,2
690652905,17,2,0,0,13.0,1
716741661,6,1,0,0,19.0,1
6575532281,1,0,0,0,11.0,2
7486807731,13,2,0,1,16.0,2
9721870982,10,6,1,0,16.0,0
8105823343,8,6,1,0,15.0,2
7113554979,4,0,0,0,17.0,1
507373134,14,2,0,0,16.0,2
4674132573,20,0,0,1,12.0,2
487395969,17,2,0,0,13.0,0
3962007460,7,2,0,0,10.0,2
2272882287,23,4,0,0,15.0,1
4426246696,22,2,0,0,16.0,1
1714709914,12,1,0,1,20.0,0
3159133564,8,5,1,0,20.0,1
4531739740,4,0,0,0,16.0,0
3158981349,8,2,0,0,11.0,0
1789010378,5,4,0,0,19.0,0
705203916,20,6,1,1,15.0,1
7255510932,11,1,0,0,18.0,1
1991167685,13,5,1,1,16.0,0
5103721089,0,0,0,0,14.0,1
9674006557,13,1,0,1,14.0,0
1073466441,9,1,0,0,12.0,2
5407006470,14,4,0,0,10.0,1
747347782,6,1,0,0,18.0,1
8554063149,4,6,1,0,11.0,2
4855215470,7,6,1,0,15.0,0
5008998072,9,4,0,0,19.0,0
9696466906,21,2,0,1,18.0,1
7189534591,15,4,0,0,11.0,0
9965941354,19,0,0,1,18.0,2
1275232752,7,3,0,0,11.0,1
343479370,12,4,0,1,20.0,1
2485933387,17,2,0,0,15.0,1
6735843326,5,3,0,0,12.0,1
6384313098,2,3,0,0,18.0,1
1022032613,8,6,1,0,19.0,0
8026892264,14,6,1,0,15.0,1
7158825499,21,6,1,1,14.0,0
5327013494,8,3,0,0,10.0,1
1002526452,23,0,0,0,10.0,1
4650525854,10,2,0,0,17.0,2
6260291784,19,0,0,1,16.0,1
1884314278,23,4,0,0,15.0,1
7074219396,13,5,1,1,19.0,2
807183459,11,1,0,0,13.0,1
598539940,17,4,0,0,14.0,0
427702490,21,5,1,1,15.0,0
955844536,12,2,0,1,11.0,1
5397640599,20,4,0,1,12.0,1
3451246886,9,2,0,0,17.0,0
8487733248,12,2,0,1,16.0,2
2921621434,21,3,0,1,10.0,1
4757133884,13,5,1,1,20.0,1
1793847102,1,0,0,0,20.0,0
6197760573,7,0,0,0,17.0,0
6818660907,8,2,0,0,10.0,0
7807587130,13,0,0,1,14.0,0
4540563647,22,6,1,0,14.0,1
2480913332,13,0,0,1,14.0,2
5735481292,23,0,0,0,10.0,2
7112326373,11,5,1,0,16.0,0
614274161,9,2,0,0,16.0,1
5512258335,0,5,1,0,11.0,0
1214757247,17,2,0,0,17.0,0
4211686231,4,4,0,0,14.0,0
5288088590,7,4,0,0,19.0,1
1193525681,0,1,0,0,19.0,1
5132095929,21,5,1,1,17.0,1
7703144556,5,3,0,0,18.0,2
6786199145,8,2,0,0,15.0,0
2463627380,0,5,1,0,17.0,0
6331115638,22,5,1,0,12.0,0
9212312136,2,2,0,0,17.0,2
6788500162,1,2,0,0,10.0,2
2166421384,15,5,1,0,12.0,1
2744509800,10,3,0,0,14.0,1
8806260669,13,1,0,1,16.0,2
7773287963,2,2,0,0,17.0,1
8153845667,8,4,0,0,14.0,0
8345887091,15,6,1,0,15.0,1
6638429050,7,2,0,0,14.0,1
4132900691,0,2,0,0,10.0,1
2119346062,12,0,0,1,14.0,0
689310626,13,1,0,1,17.0,2
9246993674,3,4,0,0,10.0,2
2282234185,5,6,1,0,10.0,0
9697170386,10,0,0,0,19.0,0
6376147802,21,1,0,1,13.0,2
7415158732,20,4,0,1,14.0,2
343300311,1,6,1,0,17.0,1
3922539531,15,1,0,0,18.0,0
7634516705,14,6,1,0,17.0,1
8731122718,5,6,1,0,20.0,2
9471236505,10,5,1,0,19.0,2
9497014025,4,6,1,0,13.0,2
592358946,1,3,0,0,20.0,1
9680783354,1,6,1,0,19.0,0
6109792602,1,2,0,0,17.0,1
2734817654,9,2,0,0,13.0,0
6380542008,17,3,0,0,12.0,0
4784760589,3,3,0,0,19.0,0
1577703194,2,6,1,0,13.0,0
6758737749,1,3,0,0,13.0,1
4081640450,16,5,1,0,17.0,1
9258266990,7,6,1,0,17.0,0
2109410707,20,2,0,1,18.0,0
576022547,5,6,1,0,12.0,0
2106943908,16,6,1,0,10.0,0
6541281594,10,5,1,0,12.0,1
2664220988,20,4,0,1,15.0,1
493514666,23,0,0,0,14.0,1
9658669384,21,2,0,1,12.0,0
8765283513,20,4,0,1,17.0,2
6421427812,1,3,0,0,19.0,1
4467093205,12,1,0,1,12.0,1
7560862152,8,5,1,0,17.0,1
8218080678,18,5,1,1,13.0,2
8196173573,18,2,0,1,12.0,2
1174856327,21,6,1,1,15.0,1
9754365788,21,5,1,1,12.0,1
8398774908,19,0,0,1,11.0,1
626433439,23,5,1,0,18.0,0
3097299525,15,3,0,0,11.0,1
5367488413,4,1,0,0,20.0,1
3700795655,18,5,1,1,10.0,0
3161904185,14,5,1,0,18.0,1
8149944548,23,2,0,0,17.0,1
4961830447,1,4,0,0,14.0,1
613578154,4,5,1,0,11.0,2
2582466700,16,1,0,0,12.0,1
3840910839,19,6,1,1,17.0,2
399559401,19,2,0,1,14.0,2
4037817241,13,1,0,1,20.0,1
582598096,23,4,0,0,14.0,1
9218060399,8,4,0,0,11.0,0
6650174202,3,0,0,0,12.0,0
2715902884,3,1,0,0,10.0,0
7957986242,10,6,1,0,18.0,1
7148568995,7,3,0,0,18.0,2
670358911,10,3,0,0,15.0,0
6098277214,13,2,0,1,14.0,0
4621664126,12,2,0,1,14.0,2
6336460663,6,0,0,0,10.0,1
909027635,20,5,1,1,17.0,2
2854202683,18,2,0,1,18.0,1
7936387697,0,2,0,0,18.0,1
8337736091,0,3,0,0,17.0,1
4404350734,16,1,0,0,12.0,2
6565246127,16,5,1,0,14.0,0
3494650073,22,6,1,0,14.0,0
1920923798,7,2,0,0,11.0,0
5069524975,1,2,0,0,11.0,1
3873368520,8,2,0,0,20.0,0
3111414152,7,3,0,0,15.0,0
7104489974,21,2,0,1,17.0,0
3211566084,14,5,1,0,15.0,0
2416717644,18,1,0,1,13.0,1
4535670244,8,4,0,0,19.0,0
7309958460,2,5,1,0,20.0,2
9996182478,13,1,0,1,17.0,0
2231942521,2,6,1,0,15.0,2
554028972,7,1,0,0,10.0,1
8756001290,17,5,1,0,17.0,0
8047899303,1,3,0,0,15.0,0
9720683332,20,6,1,1,18.0,0
218670241,3,2,0,0,16.0,2
1382880255,13,6,1,1,17.0,1
332975964,1,3,0,0,15.0,2
2638683222,5,2,0,0,10.0,1
9150146711,18,0,0,1,15.0,1
1553626879,14,5,1,0,14.0,1
9271384187,3,1,0,0,12.0,1
1409544327,16,5,1,0,16.0,1
637100019,18,0,0,1,14.0,1
186083059,20,0,0,1,10.0,1
1804073530,17,2,0,0,18.0,0
5291430311,19,3,0,1,12.0,2
6947225582,8,2,0,0,11.0,0
5710643134,16,6,1,0,17.0,2
8329733630,3,0,0,0,12.0,1
6772651293,18,4,0,1,19.0,1
581212790,8,5,1,0,16.0,1
4766571706,17,4,0,0,16.0,2
9961298199,6,0,0,0,13.0,0
8102675591,22,5,1,0,10.0,2
604050223,8,3,0,0,20.0,0
782327552,19,4,0,1,17.0,1
6156638188,4,4,0,0,18.0,1
6475299855,22,4,0,0,11.0,1
689110145,6,2,0,0,10.0,2
2785467351,13,6,1,1,17.0,2
7188270379,6,0,0,0,11.0,1
9209192342,6,1,0,0,16.0,1
3193016310,5,5,1,0,20.0,2
9743228131,8,1,0,0,14.0,1
4417542973,11,4,0,0,18.0,0
3065857200,2,2,0,0,18.0,1
6994732191,11,0,0,0,18.0,1
7663189769,12,1,0,1,20.0,2
5012619147,10,2,0,0,13.0,2
7456088789,0,6,1,0,15.0,1
